brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,used_price
BlackBerry,Others,7.75,yes,no,8,2,16,4,2515,177,2014,831,44.63
BlackBerry,Others,12.7,no,no,5,1.1,32,4,2500,164,2014,696,42.08
BlackBerry,Others,10.21,yes,no,8,2,64,4,1800,140,2013,625,94.55
BlackBerry,Others,12.7,yes,no,8,2,16,4,2880,170,2013,574,59.48
BlackBerry,Others,5.28,no,no,5,2,512,0.25,1450,120,2013,774,128.03
BlackBerry,Others,7.65,yes,no,5,2,32,4,2180,120,2013,760,36.7
BlackBerry,Others,10.21,yes,no,8,2,16,4,1800,137.5,2013,932,55.42
BlackBerry,Others,7.65,yes,no,8,2,16,4,2100,139,2013,814,52.97
Others,Android,12.88,yes,no,12,5,16,4,4180,165,2018,531,56.98
Others,Android,12.88,yes,no,13,5,64,4,3180,167.5,2017,784,94.64
Others,Android,12.83,yes,no,13,8,64,4,6180,167.5,2017,720,83.28
Others,Android,12.7,no,no,13,5,16,4,2800,169,2017,751,24.44
Others,Android,12.7,yes,no,13,5,16,4,2800,176,2017,872,62.32
Others,Android,12.7,no,no,13,2,32,4,2800,176,2017,565,21.03
Others,Android,12.88,no,no,13,5,16,4,3000,174,2018,597,60.31
Others,Android,12.7,yes,no,13,8,64,4,3000,152,2017,895,111.72
Others,Android,12.7,no,no,8,2,16,4,2000,150,2016,1083,50.25
Others,Android,12.83,yes,no,13,5,32,4,3150,142.6,2016,599,93.84
Others,Android,15.24,yes,no,24,8,64,4,3500,207,2015,858,104.24
Others,Android,15.24,no,no,8,2,32,4,3000,177,2015,569,69.64
Others,Android,12.7,no,no,8,2,32,4,5000,180,2015,862,54.34
Others,Android,12.7,no,no,5,0.3,16,4,2000,156,2015,572,50.2
Others,Android,12.7,no,no,8,2,32,4,2100,154,2015,789,49.6
Others,Android,10.36,no,no,8,5,16,4,2100,97,2015,889,45.96
Others,Android,15.24,yes,no,13,5,16,4,3200,177,2014,740,64.02
Others,Android,12.7,yes,no,13,5,32,4,2200,164,2014,608,77.98
Others,Android,17.78,no,no,5,2,32,4,3000,299,2014,1090,79.29
Others,Android,10.16,no,no,3.15,0.3,16,4,1400,106,2014,856,21.42
Others,Windows,12.7,no,no,8,2,32,4,2200,139,2014,637,70.81
Others,Android,12.7,no,no,8,2,16,4,2000,166,2014,1042,54.67
Others,Android,12.7,no,no,5,0.3,16,4,1800,170,2014,874,44.64
Others,Android,12.7,no,no,13,5,16,4,2300,129,2014,959,81.03
Others,Android,12.7,no,no,8,2,32,4,2000,136,2014,979,56.13
Others,Android,12.83,no,no,16,8,32,4,2500,152,2014,696,109.39
Others,Android,15.24,no,no,8,2,16,4,3000,206,2014,632,56.76
Others,Android,10.29,no,no,3.15,0.3,16,4,1800,135,2014,980,27.14
Others,Android,7.75,no,no,1.3,2,512,0.25,1300,101,2014,1056,26.28
Others,Android,12.7,no,no,8,2,16,4,2000,155,2014,571,69.08
Others,Android,12.7,no,no,3.15,2,16,4,2100,174,2014,616,41
Others,Android,12.83,no,no,8,2,16,4,2350,166,2014,976,51.22
Others,Android,10.29,no,no,8,2,16,4,3000,149,2014,790,68.32
Others,Android,10.36,no,no,8,5,16,4,2000,135,2014,1024,57.83
Others,Android,20.32,no,no,5,5,32,4,4500,404,2014,614,84.07
Others,Android,10.34,no,no,8,5,16,4,1800,109,2014,725,43.32
Others,Android,12.7,no,no,13,5,16,4,2000,133,2014,639,90.4
Others,Android,12.7,no,no,12,2,16,4,2000,144,2014,988,69.76
Others,Android,10.34,no,no,8,2,16,4,1800,125,2013,581,36.11
Others,Android,12.7,no,no,13,5,32,4,2020,128,2013,1038,68.05
Others,Android,12.7,no,no,5,0.3,16,4,2000,155,2013,909,37.41
Others,Android,10.16,no,no,5,0.3,16,4,1600,124,2013,782,39.27
Others,Android,12.7,no,no,12,5,16,4,2500,158,2013,729,55.06
Others,Android,12.83,no,no,5,0.3,16,4,2250,184,2013,728,39.05
Others,Others,5.08,no,no,1.3,0.3,128,0.25,820,80,2013,905,9.14
Others,Others,5.08,no,no,0.3,0.3,32,0.25,820,80,2013,636,4.65
Others,Others,5.28,no,no,1.3,0.3,32,0.25,820,90,2013,695,10.36
Others,Android,12.7,no,no,5,0.3,16,4,2000,128,2013,816,35
Others,Android,10.16,no,no,3.15,0.3,16,4,1500,128,2013,566,24.91
Others,Android,7.75,no,no,2,0.3,512,0.25,1000,105,2013,897,15.1
Others,Android,10.29,no,no,5,0.3,16,4,2000,144,2013,1028,46.87
Others,Android,10.16,no,no,5,0.3,16,4,1600,137,2013,793,48.84
Others,Android,12.78,no,no,8,2,16,4,2800,190,2013,1006,71.99
Others,Android,12.7,no,no,8,2,16,4,2000,170,2013,855,55.51
Others,Android,12.7,no,no,5,0.3,16,4,2000,170,2013,909,50.89
Others,Android,7.75,no,no,2,0.3,512,0.25,1500,120,2013,1038,30.13
Others,Others,5.28,no,no,1.3,0.3,64,0.25,1400,95,2013,729,15.02
Others,Others,5.18,no,no,0.3,0.3,32,0.25,820,90,2013,883,11.71
Others,Others,5.08,no,no,1.3,0.3,64,0.25,620,69,2013,990,9.36
Others,Android,12.88,no,no,12,5,16,4,2600,220,2013,689,66.67
Others,Android,12.7,no,no,13,5,16,4,2000,145,2013,745,66.16
Others,Android,10.34,no,no,8,2,16,4,1800,125,2013,902,35.93
Others,Android,12.78,no,no,8,2,16,4,2200,210,2013,956,54.85
Others,Android,12.88,no,no,8,1.3,16,4,2800,243,2013,1060,82.78
Others,Android,10.29,no,no,8,1.3,16,4,1800,148,2013,608,63.64
Others,Android,10.29,no,no,5,0.3,16,4,1800,145,2013,850,68.84
Others,Android,14.35,yes,no,12,8,128,4,3100,168,2018,578,161.84
Others,Android,14.35,yes,no,12,8,64,4,3100,163,2018,586,97.45
Others,Android,12.83,yes,no,12,8,64,4,3400,183,2018,567,86.84
Others,Android,12.75,yes,no,12,8,64,4,3100,165,2018,454,87.58
Others,Android,12.75,yes,no,8,5,16,4,3100,155,2017,819,72.73
Others,Android,12.75,yes,no,13,5,32,4,3100,155,2017,890,72.17
Others,Android,12.83,yes,no,12,8,64,4,3400,183,2017,809,112.45
Others,Android,12.75,yes,no,12,8,64,4,3100,165,2017,756,91.03
Others,Android,12.75,yes,no,12,8,64,4,3100,158,2017,564,119.68
Others,Android,12.75,yes,no,16,8,32,4,3100,153,2017,843,101.85
Others,Android,12.7,yes,no,8,5,16,4,3080,140,2016,789,57.66
Others,Android,12.7,yes,no,13,5,16,4,3080,140,2016,992,100.12
Others,Android,12.7,yes,no,16,5,32,4,3050,139,2016,681,104.96
Others,Android,12.7,yes,no,16,8,16,4,3200,145,2016,546,77.07
Others,Android,12.7,yes,no,13,5,16,4,2850,139,2015,542,99.95
Others,Android,12.7,yes,no,13,5,16,4,2900,148,2015,863,84.16
Others,Android,12.7,yes,no,13,5,16,4,3120,144,2015,889,113.73
Others,Android,12.83,yes,no,13,5,16,4,3620,162,2015,774,117.37
Others,Android,10.29,yes,no,8,5,32,4,2470,115,2015,928,62.01
Others,Android,25.43,no,no,5,2,16,4,7280,470,2015,696,88.59
Others,Android,10.16,yes,no,8,1.3,16,4,1800,173.8,2013,575,58.54
Others,Others,5.18,yes,no,2,8,16,4,2300,130,2018,723,47.14
Others,Android,12.7,yes,no,13,8,32,4,5000,218,2017,745,143.99
Others,Android,10.34,yes,no,8,2,16,4,4000,200,2017,714,66.84
Others,Android,12.75,yes,no,16,8,64,4,4500,250,2018,443,118.75
Others,Android,10.34,yes,no,13,5,32,4,3800,153,2016,930,192.58
Others,Android,10.29,yes,no,5,2,32,4,3000,181,2015,759,123.74
Others,Android,10.34,yes,no,8,2,16,4,3000,185,2015,688,101.38
Others,Others,5.08,no,no,2,2,24,4,1000,101,2015,691,23.37
Others,Android,10.34,yes,no,8,0.3,32,4,2630,185,2014,1023,74.21
Others,Android,10.16,no,no,5,0.3,16,4,2000,170,2013,802,32.66
Others,Others,5.13,no,no,3.15,0.3,128,0.25,1150,136,2013,590,63.41
Others,Others,5.08,no,no,2,0.3,16,4,1300,161,2013,630,24.38
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,549,38.97
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,1035,32.91
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,573,38.64
Celkon,Android,12.7,no,no,8,2,16,4,1400,149,2014,995,59.48
Celkon,Android,12.7,no,no,5,0.3,32,4,1400,147,2014,661,51.95
Celkon,Android,10.16,no,no,3.15,1.3,512,0.25,1400,115.3,2014,932,20.67
Celkon,Android,10.29,no,no,8,1.3,16,4,2000,130,2014,1027,34.37
Celkon,Android,7.75,no,no,3.15,0.3,512,4,1400,102,2014,573,14.73
Celkon,Android,10.29,no,no,5,1.3,16,4,1400,78.2,2014,985,40.17
Celkon,Android,12.7,no,no,5,0.3,16,4,1400,140,2013,1059,42.87
Celkon,Android,10.29,no,no,5,1.3,16,4,1400,140,2013,965,43.19
Celkon,Android,7.75,no,no,3.15,0.3,512,0.25,1400,140,2013,567,18.39
Celkon,Others,7.75,no,no,1.3,0.3,256,0.25,1200,140,2013,836,11.78
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1800,140,2013,586,10.31
Celkon,Others,5.28,no,no,1.3,0.3,256,0.25,1400,140,2013,561,7.87
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,1400,140,2013,796,9.42
Celkon,Others,5.23,no,no,0.3,0.3,256,0.25,1400,140,2013,687,10.13
Celkon,Android,12.7,no,no,8,1.3,16,4,1400,140,2013,567,49.33
Celkon,Android,10.16,no,no,3.15,0.3,512,0.25,1400,140,2013,637,16.45
Celkon,Android,10.16,no,no,3.15,0.3,256,0.25,1400,140,2013,778,22.57
Celkon,Android,7.75,no,no,1.3,0.3,256,0.25,1400,140,2013,945,17.9
Celkon,Android,12.7,no,no,12,3,16,4,1400,177,2013,779,56.57
Celkon,Android,10.16,no,no,5,0.3,512,0.25,1400,140,2013,942,23.85
Celkon,Android,10.34,no,no,8,0.3,256,0.25,1400,140,2013,831,74.62
Celkon,Others,10.16,no,no,2,0.3,256,0.25,1200,140,2013,635,17.43
Celkon,Others,7.75,no,no,2,0.3,256,0.25,1200,140,2013,569,17.77
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1800,140,2013,899,10.59
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1500,140,2013,818,11.35
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,1400,140,2013,980,13.75
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,3000,140,2013,787,13.26
Celkon,Android,11.76,no,no,5,0.3,256,0.25,1400,140,2013,857,76.38
Celkon,Android,11.76,no,no,8,0.3,256,0.25,1400,140,2013,563,89.46
Celkon,Android,7.75,no,no,3.15,0.3,256,0.25,1400,98,2013,1034,65.83
Coolpad,Android,15.29,yes,no,,8,64,4,4000,177,2018,655,102.94
Coolpad,Android,12.83,yes,no,12,13,64,4,3200,152,2017,791,96
Coolpad,Android,12.7,yes,no,13,8,16,4,2500,148,2017,671,62.31
Coolpad,Android,12.83,yes,no,13,8,64,4,4060,167,2016,851,85.03
Coolpad,Android,12.7,yes,no,13,8,16,4,2500,148,2017,555,92.53
Coolpad,Android,12.83,yes,no,16,8,128,4,4070,168,2016,820,93.19
Coolpad,Android,12.83,yes,no,8,8,16,4,3050,170,2016,646,68.84
Coolpad,Android,12.83,yes,no,13,8,32,4,4010,173.4,2016,661,94.67
Coolpad,Android,12.83,yes,no,8,8,16,4,2500,143,2016,1078,66.79
Coolpad,Android,12.83,yes,no,8,8,16,4,2500,143,2016,777,67.17
Coolpad,Android,12.83,yes,no,13,5,16,4,2500,163,2016,1011,63.19
Coolpad,Android,12.83,yes,no,13,5,16,4,3000,168,2016,1028,60.77
Coolpad,Android,12.83,yes,no,13,5,64,4,2800,170,2016,703,135.81
Coolpad,Android,12.7,yes,no,8,2,32,4,2000,125,2016,1040,57.2
Coolpad,Android,10.34,yes,no,8,5,16,4,1800,120,2016,755,71.87
Coolpad,Android,12.7,yes,no,13,5,16,4,2500,142,2016,779,66.96
Coolpad,Android,12.83,yes,no,13,5,16,4,3000,138.5,2015,1014,62.25
Coolpad,Android,12.83,yes,no,13,5,32,4,2500,138.5,2015,883,98.52
Coolpad,Android,12.83,yes,no,8,2,32,4,2500,158,2015,725,77.47
Coolpad,Android,10.34,yes,no,8,5,32,4,1800,119,2015,820,69.64
Others,Android,25.53,yes,no,8,2,32,4,7000,597,2015,848,143.27
Others,Android,20.42,yes,no,8,2,16,4,5900,305,2014,939,105.43
Others,Android,20.32,no,no,5,2,16,4,4100,292,2013,735,71.77
Others,Android,17.78,no,no,3.15,0.3,16,4,4100,234,2013,613,46.25
Others,Android,20.35,yes,no,8,24,256,4,3400,171,2019,354,337.21
Others,Android,12.57,yes,no,12,8,16,4,4000,139,2018,687,63.1
Others,Android,12.57,no,no,12,8,32,4,4000,139,2018,377,81.77
Others,Android,12.7,yes,no,13,5,16,4,3000,142.5,2018,493,81.05
Others,Others,5.28,no,no,0.3,8,32,0.25,3100,130,2018,504,26.5
Others,Android,5.18,yes,no,5,8,32,4,2000,256,2018,711,71.06
Others,Android,12.83,yes,no,16,8,32,4,4000,203,2018,645,174.77
Others,Android,12.93,yes,no,12,8,64,4,4500,190,2018,608,138.87
Others,Android,12.83,yes,no,13,5,16,4,5000,203,2017,594,101.43
Others,Android,12.83,yes,no,13,5,32,4,3000,180,2017,792,82.27
Others,Android,12.7,no,no,5,2,32,4,2000,167,2017,715,53.37
Others,Android,12.75,yes,no,13,5,16,4,4000,206,2017,836,133.34
Others,Others,5.18,no,no,0.3,5,32,4,1500,112,2017,770,25.63
Others,Others,5.18,yes,no,0.3,5,32,4,1000,92,2017,629,26.03
Others,Android,10.16,no,no,2,0.3,16,4,1300,105,2015,1034,21.24
Others,Android,12.7,no,no,5,2,32,4,2100,145,2015,573,56.66
Others,Android,10.29,no,no,5,2,32,4,1600,125,2015,962,48.7
Others,Android,12.7,no,no,8,5,32,4,2000,150,2015,1031,49.3
Others,Android,12.7,no,no,13,5,32,4,2000,150,2014,944,91.16
Others,Android,10.16,no,no,8,0.3,16,4,1400,121,2014,1061,53.83
Others,Android,12.7,no,no,13,5,32,4,2500,154.5,2013,1030,77.92
Others,Android,10.16,no,no,5,0.3,16,4,1400,154.5,2013,863,49.52
Others,Android,10.29,no,no,5,0.3,16,4,2000,147.7,2013,619,62.81
Others,Android,10.29,no,no,8,2,16,4,1700,147,2013,715,39.04
Others,Android,12.7,no,no,13,2,16,4,2000,168,2013,994,89.96
Others,Android,12.7,no,no,13,2,16,4,1900,165,2013,966,70.44
Others,Android,10.29,no,no,8,2,16,4,1700,150.5,2013,944,88.67
Others,Android,10.16,no,no,5,0.3,16,4,1500,130.5,2013,727,63.03
Gionee,Android,13.84,yes,no,8,5,16,4,2670,135.6,2018,645,77.6
Gionee,Android,15.27,yes,no,13,8,64,4,3600,177,2017,854,134.69
Gionee,Android,15.21,yes,no,13,8,64,4,3410,165,2017,778,142.83
Gionee,Android,12.88,yes,no,13,16,32,4,3030,141,2017,619,120.19
Gionee,Android,16.33,yes,no,13,8,128,4,5000,241,2017,726,148.34
Gionee,Android,15.24,yes,no,13,8,64,4,5000,199,2017,847,131.83
Gionee,Android,15.27,yes,no,13,8,64,4,4000,180,2017,603,79.24
Gionee,Android,15.24,yes,no,12,8,64,4,6020,215,2017,623,147.18
Gionee,Android,15.24,yes,no,13,20,64,4,4550,226,2017,756,124.67
Gionee,Android,12.83,yes,no,13,16,64,4,4010,182,2017,750,96.67
Gionee,Android,12.78,yes,no,13,8,32,4,4000,162,2017,660,70.82
Gionee,Android,12.88,yes,no,13,8,128,4,7000,238,2016,656,291.38
Gionee,Android,12.7,yes,no,8,5,16,4,4000,160,2016,567,66.38
Gionee,Android,12.7,yes,no,8,5,16,4,2300,167,2016,819,74.46
Gionee,Android,12.83,yes,no,13,13,64,4,3000,168.2,2016,992,86.97
Gionee,Android,12.83,yes,no,13,5,32,4,3065,183,2016,819,77.98
Gionee,Android,12.83,yes,no,13,8,32,4,3150,166,2016,970,104.13
Gionee,Android,12.83,yes,no,13,8,64,4,3130,170,2016,835,149.53
Gionee,Android,10.29,no,no,5,2,32,4,1800,153,2016,606,42.35
Gionee,Android,10.21,yes,no,16,5,64,4,2530,207.7,2016,873,159.71
Gionee,Android,12.83,yes,no,16,8,64,4,3000,147.2,2016,694,174.46
Gionee,Android,12.7,no,no,8,5,16,4,4000,167.6,2016,941,66.68
Gionee,Android,12.83,yes,no,8,5,16,4,5000,200,2015,713,73.34
Gionee,Android,15.24,yes,no,13,5,64,4,5020,208,2015,945,76.47
Gionee,Android,12.7,yes,no,8,5,32,4,4000,183,2015,779,90.71
Gionee,Android,12.7,no,no,5,2,16,4,2000,153,2015,1069,35.64
Gionee,Android,12.83,yes,no,13,5,32,4,3150,147,2015,829,121.88
Gionee,Android,12.7,yes,no,8,5,16,4,2400,136.6,2015,967,62.71
Gionee,Android,15.24,yes,no,24,8,64,4,3500,210,2015,1022,212.19
Gionee,Android,12.7,yes,no,8,5,16,4,5000,176,2015,1054,94.49
Gionee,Android,12.83,yes,no,13,5,32,4,6020,211,2015,892,149.14
Gionee,Android,10.29,no,no,5,2,32,4,1800,176,2015,886,48.61
Gionee,Android,12.75,yes,no,13,8,16,4,2700,125.3,2015,623,134.95
Gionee,Android,12.7,no,no,8,2,32,4,5000,180.3,2014,950,64.13
Gionee,Android,10.36,no,no,8,5,16,4,2050,97.7,2014,911,65.73
Gionee,Android,12.7,no,no,5,2,32,4,1950,150,2015,595,56.47
Gionee,Android,10.29,no,no,5,2,32,4,1800,88.2,2014,547,49.07
Gionee,Android,12.7,no,no,13,5,16,4,2300,133,2014,699,119.49
Gionee,Android,10.34,no,no,13,0.3,16,4,1800,142.9,2013,1000,86.61
Gionee,Android,12.83,yes,no,16,8,16,4,2500,150,2013,738,102.73
Gionee,Android,12.7,no,no,13,5,32,4,2000,142.9,2013,632,82.85
Gionee,Android,10.36,no,no,8,5,16,4,2000,135,2013,894,78.31
Gionee,Android,10.34,no,no,8,2,16,4,1800,142.9,2013,753,47.65
Gionee,Android,12.7,no,no,8,2,16,4,4200,115.35,2014,614,40.01
Gionee,Android,12.88,no,no,13,5,16,4,3200,115.35,2014,939,70.54
Gionee,Android,12.83,no,no,5,0.3,16,4,2250,142.9,2013,682,38.87
Gionee,Android,12.78,no,no,8,2,16,4,3000,142.9,2013,755,51.35
Gionee,Android,12.7,no,no,8,0.3,16,4,2100,142.9,2013,541,42.1
Gionee,Android,10.24,no,no,5,0.3,16,4,1700,142.9,2013,872,29.21
Gionee,Android,10.16,no,no,5,0.3,16,4,1700,142.9,2013,779,28.47
Gionee,Android,7.75,no,no,2,0.3,512,0.25,1500,142.9,2013,602,22.3
Gionee,Android,10.03,no,no,2,0.3,16,4,1700,142.9,2013,848,32.14
Gionee,Android,7.75,no,no,3.15,0.3,16,4,1500,142.9,2013,824,28.08
Gionee,Android,10.24,no,no,5,0.3,16,4,1800,142.9,2013,834,45.28
Gionee,Android,10.29,no,no,5,0.3,16,4,1800,142.9,2013,688,34.3
Gionee,Android,11.81,no,no,8,1,16,4,2100,142.9,2013,719,77.23
Google,Android,15.32,yes,no,12.2,,64,4,3430,184,2018,475,263.44
Google,Android,12.83,yes,no,12.2,,64,4,2915,148,2018,424,86.92
Google,Android,12.7,yes,no,12.2,8,64,4,2700,143,2017,890,124.59
Google,Android,15.24,yes,no,12.2,8,64,4,3520,175,2017,554,190.14
Google,Android,12.83,yes,no,12.3,8,32,4,3450,168,2016,1021,154.87
Google,Android,12.7,yes,no,12.3,8,32,4,2770,143,2016,848,96.07
Google,Android,25.45,no,no,8,2,32,4,9240,517,2015,584,153.27
Others,Android,12.83,yes,no,13,5,32,4,3000,160,2017,556,65.19
Honor,Android,15.77,yes,no,13,32,256,4,3400,164,2019,372,200.96
Honor,Android,15.77,yes,no,13,32,128,4,3400,164,2019,289,144.63
Honor,Android,15.47,yes,no,13,8,64,4,3020,150,2019,431,119.36
Honor,Android,20.32,yes,no,8,8,64,4,5100,310,2019,190,120.28
Honor,Android,15.34,yes,no,13,25,256,4,4000,180,2018,410,224.68
Honor,Android,16.23,yes,no,13,16,128,4,3500,206,2019,396,169.2
Honor,Android,16.23,yes,no,13,14.5,128,4,3500,206,2018,443,133.83
Honor,Android,15.47,yes,no,13,8,32,4,3020,150,2019,283,71.59
Honor,Android,15.77,yes,no,13,24,64,4,3400,162,2018,720,114.81
Honor,Android,15.9,yes,no,13,8,32,4,4000,167,2018,680,77.73
Honor,Android,15.37,yes,no,13,16,64,4,3750,175,2018,718,142.77
Honor,Android,18.08,yes,no,13,8,64,4,5000,210,2018,535,104.43
Honor,Android,17.65,yes,no,13,13,128,4,5000,230,2018,557,109.76
Honor,Android,14.83,yes,no,13,16,64,4,3000,152,2018,626,139.58
Honor,Android,15.32,yes,no,13,16,64,4,3750,176,2018,455,160.56
Honor,Android,13.84,yes,no,13,5,16,4,3020,142,2018,697,81.98
Honor,Android,14.83,yes,no,13,24,64,4,3400,153,2018,420,200.91
Honor,Android,12.88,yes,no,13,8,32,4,3000,150,2018,663,69.67
Honor,Android,15.21,yes,no,13,8,32,4,3000,164,2018,641,88.27
Honor,Android,14.35,yes,no,13,8,64,4,3000,149,2017,778,106.87
Honor,Android,15.06,yes,no,13,8,64,4,3340,165,2017,628,123.91
Honor,Android,15.21,yes,no,13,13,128,4,3750,172,2017,814,108.56
Honor,Android,12.75,yes,no,13,8,32,4,3000,145,2017,632,100.46
Honor,Android,13.08,yes,no,13,8,64,4,3200,155,2017,751,88.01
Honor,Android,12.7,yes,no,13,5,32,4,3020,143,2017,683,65.2
Honor,Android,12.88,yes,no,12,8,64,4,4000,184,2017,557,124.67
Honor,Android,12.93,yes,no,12,8,64,4,2900,145,2016,729,126.44
Honor,Android,12.88,yes,no,12,8,32,4,3500,170,2016,675,111.51
Honor,Android,20.32,yes,no,8,2,16,4,4800,340,2016,1027,77.97
Honor,Android,12.83,yes,no,13,8,64,4,3300,162,2016,595,110.38
Honor,Android,12.83,yes,no,13,8,16,4,3100,168,2016,670,73.24
Honor,Android,15.39,yes,no,13,5,32,4,4500,219,2016,1014,83.13
Honor,Android,12.75,yes,no,12,8,32,4,3000,153,2016,1039,120.36
Honor,Android,12.7,yes,no,13,5,16,4,2200,140,2016,672,83.48
Honor,Android,12.75,yes,no,13,8,16,4,3300,156,2016,556,99.17
Honor,Android,12.7,yes,no,13,5,16,4,4000,160,2016,1001,86.09
Honor,Android,12.83,yes,no,13,5,16,4,3000,158,2015,826,86.82
Honor,Android,12.75,yes,no,13,13,32,4,3100,160,2015,592,117.38
Honor,Android,12.75,yes,no,20,8,16,4,3100,157,2015,960,81.87
Honor,Android,10.29,no,no,8,2,32,4,1730,159,2015,894,48.57
Honor,Android,12.7,no,no,13,5,32,4,2550,162,2015,727,74.84
Honor,Android,12.83,yes,no,8,8,16,4,3600,165,2014,1083,75.33
Honor,Android,12.83,yes,no,13,5,32,4,3000,165,2014,904,96.77
Honor,Android,12.7,no,no,8,2,16,4,2000,156,2014,700,53.59
Honor,Android,12.7,yes,no,8,2,32,4,2000,160,2014,847,47.27
Honor,Android,12.7,no,no,8,2,16,4,2000,156,2014,545,48.07
Honor,Android,12.7,yes,no,13,5,16,4,3100,130,2014,829,103.56
Honor,Android,12.83,no,no,13,5,32,4,3000,162,2014,668,62.97
Honor,Android,12.7,yes,no,8,5,32,4,2300,140,2014,805,90.76
Honor,Android,12.83,no,no,13,5,32,4,3000,162,2013,1083,89.91
Honor,Android,12.7,no,no,8,5,32,4,2300,140,2013,1090,64.02
Honor,Android,10.34,no,no,13,1.3,32,4,2150,138,2013,840,80.71
Others,Windows,15.14,yes,no,16,8,64,4,4150,195,2016,711,227.66
Others,Android,30.56,no,no,8,2,32,4,2500,850,2015,652,188.54
Others,Android,25.43,no,no,5,2,16,4,8380,855,2015,889,174.79
Others,Android,19.96,no,no,8,2,16,4,5900,350,2015,976,127.63
Others,Android,15.24,no,no,8,2,16,4,3000,160,2014,900,57.64
Others,Android,17.65,no,no,5,0.3,32,4,3000,305,2014,806,89.51
Others,Android,17.78,no,no,2,0.3,32,4,2800,294.8,2014,634,65.52
Others,Android,19.94,no,no,2,0.3,16,4,3800,313,2014,664,73.5
Others,Android,17.78,yes,no,13,5,16,4,5000,239,2014,678,157.92
Others,Android,17.78,no,no,5,2,16,4,4100,325,2014,601,100.79
Others,Android,15.24,no,no,5,2,16,4,3000,160,2014,930,86.44
Others,Android,25.4,no,no,5,2,16,4,7000,626,2013,591,152.06
Others,Android,17.78,no,no,5,0.3,16,4,4100,319.8,2013,939,83.83
Others,Android,17.78,no,no,5,0.3,32,4,4000,340.2,2013,621,81.37
Others,Android,17.78,no,no,3.15,0.3,32,4,2000,372,2013,855,82.95
HTC,Android,12.88,yes,no,13,13,64,4,3075,150,2018,687,116.48
HTC,Android,15.24,yes,no,13,13,128,4,3600,175,2018,682,106.53
HTC,Android,15.24,yes,no,13,10.5,64,4,3500,188,2018,384,224.66
HTC,Android,15.24,yes,no,13,8,32,4,2965,157.5,2018,537,122.32
HTC,Android,12.83,yes,no,13,5,32,4,2730,137,2018,708,58.32
HTC,Android,15.24,yes,no,12,10.5,64,4,3930,185,2018,426,161.97
HTC,Android,15.24,yes,no,12,8,128,4,3930,188,2017,561,106.63
HTC,Android,12.75,yes,no,16,16,64,4,2600,142,2017,859,106.12
HTC,Android,12.83,yes,no,12,16,128,4,3000,169,2017,634,163.98
HTC,Android,12.83,yes,no,16,8,32,4,3000,175,2017,669,80.99
HTC,Android,12.88,yes,no,12,16,64,4,3000,170,2017,880,135.93
HTC,Android,12.75,yes,no,16,16,64,4,2500,145,2017,774,120.25
HTC,Android,12.83,yes,no,16,8,32,4,3200,174,2016,728,102.04
HTC,Android,12.7,yes,no,13,5,16,4,2200,140,2016,744,55.14
HTC,Android,12.83,yes,no,20,13,64,4,3000,165,2016,562,111.99
HTC,Android,12.83,yes,no,13,5,32,4,2700,155,2016,682,90.53
HTC,Android,12.7,yes,no,13,5,32,4,2300,149.8,2016,948,95.78
HTC,Android,12.83,yes,no,13,5,32,4,2800,153,2016,714,94.05
HTC,Android,12.7,yes,no,13,5,32,4,2200,142,2016,1031,70.77
HTC,Android,12.7,yes,no,13,4,16,4,2840,158,2016,828,94.99
HTC,Android,12.83,yes,no,13,4,32,4,2800,156,2016,748,84.72
HTC,Android,12.7,yes,no,13,4,16,4,2840,158,2016,738,96.19
HTC,Android,12.75,yes,no,12,5,32,4,3000,161,2016,692,65.09
HTC,Android,12.75,yes,no,12,5,32,4,3000,161,2016,1001,115.17
HTC,Android,12.83,yes,no,13,5,16,4,2700,155,2016,703,89.43
HTC,Android,12.7,yes,no,13,5,16,4,2200,140,2016,597,100.44
HTC,Android,12.7,yes,no,8,5,16,4,2200,140,2016,699,60.36
HTC,Android,12.7,yes,no,5,1.3,32,4,2000,140.1,2016,790,47.09
HTC,Android,12.83,yes,no,13,5,32,4,3000,170,2015,909,131.7
HTC,Android,12.7,yes,no,13,4,16,4,2840,158,2015,559,62.28
HTC,Android,12.83,yes,no,13,4,16,4,2800,155,2015,565,113.38
HTC,Android,12.83,yes,no,13,5,16,4,2800,153,2015,921,98.25
HTC,Android,12.83,yes,no,13,4,16,4,2600,165,2015,719,61.53
HTC,Android,12.75,yes,no,20.2,13,32,4,2700,161,2015,574,110.31
HTC,Android,12.7,yes,no,13,4,16,4,2150,143,2015,690,106.31
HTC,Android,12.75,yes,no,21,4,32,4,2840,168,2015,895,81.84
